epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2499.64,0.1067,0.30783,0.89056,0.89329,0.83058,0.88484,0.54247,0.72749,0.74195,1.83502,0.00079705,0.00079705,0.00079705
43,2559.68,0.10762,0.31017,0.88992,0.89692,0.84603,0.8943,0.54261,0.70469,0.70094,1.75558,0.0007921,0.0007921,0.0007921
44,2619.65,0.11139,0.3171,0.8927,0.89843,0.84079,0.89457,0.53589,0.73899,0.69727,1.7765,0.00078715,0.00078715,0.00078715
45,2679.39,0.11335,0.31444,0.89428,0.91706,0.82518,0.89681,0.54018,0.73028,0.67765,1.82527,0.0007822,0.0007822,0.0007822
46,2739.22,0.10869,0.30995,0.88606,0.91585,0.84828,0.89848,0.55621,0.69417,0.66544,1.7174,0.00077725,0.00077725,0.00077725
47,2799.05,0.11158,0.31326,0.89045,0.89253,0.8403,0.88257,0.54398,0.73834,0.70102,1.81914,0.0007723,0.0007723,0.0007723
48,2858.92,0.10743,0.30594,0.88806,0.92153,0.8401,0.90265,0.55452,0.72664,0.69838,1.81114,0.00076735,0.00076735,0.00076735
49,2919.19,0.10683,0.30557,0.88609,0.8949,0.84504,0.8977,0.55276,0.73808,0.7651,1.86661,0.0007624,0.0007624,0.0007624
50,2978.96,0.10843,0.30538,0.88631,0.90826,0.85014,0.89498,0.54017,0.75262,0.74201,1.81776,0.00075745,0.00075745,0.00075745
51,3038.72,0.10755,0.30331,0.88371,0.90281,0.83239,0.89027,0.536,0.73458,0.68727,1.81847,0.0007525,0.0007525,0.0007525
52,3098.76,0.10468,0.3007,0.88296,0.91319,0.82876,0.89121,0.54594,0.72389,0.70497,1.77274,0.00074755,0.00074755,0.00074755
53,3158.62,0.10914,0.30535,0.88455,0.88683,0.84212,0.89508,0.54334,0.72968,0.70998,1.77213,0.0007426,0.0007426,0.0007426
54,3218.81,0.10819,0.30456,0.88215,0.88105,0.86155,0.89661,0.55209,0.75021,0.72617,1.82035,0.00073765,0.00073765,0.00073765
55,3278.74,0.10859,0.30351,0.88471,0.91092,0.85377,0.90705,0.54981,0.75918,0.73776,1.84487,0.0007327,0.0007327,0.0007327
56,3338.9,0.11102,0.30888,0.88476,0.92446,0.84174,0.90835,0.54908,0.78881,0.74817,1.89181,0.00072775,0.00072775,0.00072775
57,3399.2,0.10885,0.3072,0.88774,0.88853,0.8691,0.91003,0.55044,0.7932,0.74852,1.93431,0.0007228,0.0007228,0.0007228
58,3459.24,0.10359,0.29709,0.87943,0.88601,0.86507,0.90063,0.54962,0.75469,0.73512,1.84798,0.00071785,0.00071785,0.00071785
59,3519.04,0.10657,0.29852,0.88049,0.89236,0.8341,0.88731,0.54568,0.73024,0.70361,1.80404,0.0007129,0.0007129,0.0007129
60,3578.94,0.11052,0.30242,0.88157,0.8936,0.82922,0.89305,0.55136,0.71365,0.68949,1.83993,0.00070795,0.00070795,0.00070795
61,3638.69,0.11173,0.30584,0.88824,0.89108,0.83299,0.893,0.5517,0.75323,0.68471,1.82921,0.000703,0.000703,0.000703
62,3698.56,0.11235,0.30566,0.88331,0.91899,0.83513,0.89812,0.54909,0.74506,0.68683,1.7998,0.00069805,0.00069805,0.00069805
