epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,2883.32,0.15552,0.3233,0.89495,0.90717,0.82971,0.8961,0.5474,0.93965,0.69969,1.7027,0.0008581,0.0008581,0.0008581
45,2948.68,0.15892,0.31931,0.89402,0.91034,0.84188,0.89904,0.54244,0.92588,0.68869,1.69808,0.0008548,0.0008548,0.0008548
46,3014.27,0.15628,0.31858,0.8899,0.9116,0.83863,0.90382,0.56103,0.93525,0.71354,1.70066,0.0008515,0.0008515,0.0008515
47,3079.92,0.15936,0.32532,0.89499,0.8896,0.83714,0.88169,0.54078,0.93648,0.73253,1.7591,0.0008482,0.0008482,0.0008482
48,3145.26,0.15781,0.32017,0.89593,0.90253,0.853,0.89959,0.54609,0.90863,0.67253,1.70423,0.0008449,0.0008449,0.0008449
49,3210.61,0.15896,0.31902,0.89454,0.89984,0.85285,0.90147,0.53938,0.92339,0.69857,1.6545,0.0008416,0.0008416,0.0008416
50,3276.05,0.16035,0.32025,0.89368,0.91528,0.84334,0.90406,0.55571,0.93816,0.65804,1.69798,0.0008383,0.0008383,0.0008383
51,3341.28,0.15736,0.31739,0.89163,0.90847,0.81503,0.88897,0.53965,0.94089,0.70163,1.66515,0.000835,0.000835,0.000835
52,3406.77,0.15246,0.3134,0.88871,0.88918,0.8604,0.89957,0.54503,0.9859,0.71031,1.71183,0.0008317,0.0008317,0.0008317
53,3471.99,0.15963,0.3202,0.89243,0.89562,0.84145,0.89557,0.55376,0.98286,0.70991,1.74371,0.0008284,0.0008284,0.0008284
54,3537.08,0.15916,0.3185,0.89109,0.90651,0.83782,0.89609,0.55302,0.98057,0.67535,1.78701,0.0008251,0.0008251,0.0008251
55,3602.21,0.1603,0.31881,0.89443,0.92097,0.83204,0.89934,0.54695,0.96537,0.73005,1.72217,0.0008218,0.0008218,0.0008218
56,3667.43,0.16242,0.32114,0.89289,0.90241,0.84861,0.90264,0.55061,0.94241,0.70511,1.72108,0.0008185,0.0008185,0.0008185
57,3732.55,0.15791,0.32014,0.8939,0.92373,0.83165,0.89811,0.55781,0.96054,0.68059,1.75412,0.0008152,0.0008152,0.0008152
58,3797.42,0.1505,0.31237,0.88439,0.89644,0.85837,0.90384,0.54625,0.98832,0.67725,1.72702,0.0008119,0.0008119,0.0008119
59,3862.73,0.1582,0.31161,0.88719,0.91087,0.85171,0.90831,0.55858,0.99182,0.67675,1.77085,0.0008086,0.0008086,0.0008086
60,3928.15,0.16169,0.31519,0.88724,0.90976,0.84177,0.9011,0.55734,0.92769,0.71022,1.72936,0.0008053,0.0008053,0.0008053
61,3993.41,0.15846,0.3146,0.88905,0.91979,0.82732,0.90219,0.54696,0.94536,0.70299,1.76768,0.000802,0.000802,0.000802
62,4058.76,0.15974,0.31333,0.88784,0.90617,0.84694,0.89922,0.55362,0.95546,0.70613,1.75921,0.0007987,0.0007987,0.0007987
63,4124.08,0.15638,0.31231,0.88774,0.91473,0.8167,0.88718,0.54675,0.95113,0.73065,1.66957,0.0007954,0.0007954,0.0007954
64,4189.33,0.15766,0.31264,0.8883,0.9101,0.84372,0.90208,0.55809,0.99219,0.73894,1.75352,0.0007921,0.0007921,0.0007921
65,4254.48,0.15559,0.30955,0.88673,0.90614,0.8474,0.89863,0.55072,1.00855,0.73133,1.73764,0.0007888,0.0007888,0.0007888
66,4319.54,0.15611,0.30968,0.88669,0.89986,0.83921,0.89661,0.54803,0.97497,0.70924,1.68489,0.0007855,0.0007855,0.0007855
67,4384.59,0.16117,0.31187,0.89212,0.88698,0.85288,0.8904,0.5513,0.97981,0.73168,1.78064,0.0007822,0.0007822,0.0007822
68,4449.87,0.16163,0.31531,0.89121,0.91274,0.84075,0.90299,0.55368,0.98333,0.66989,1.81476,0.0007789,0.0007789,0.0007789
69,4515.15,0.16353,0.31661,0.88944,0.88738,0.84525,0.89085,0.54805,1.02936,0.74432,1.86847,0.0007756,0.0007756,0.0007756
70,4580.21,0.16396,0.31228,0.89014,0.89788,0.84325,0.8965,0.55315,1.0447,0.75021,1.83016,0.0007723,0.0007723,0.0007723
71,4645.51,0.15931,0.3083,0.88821,0.87886,0.83304,0.88973,0.54413,0.95778,0.71882,1.77313,0.000769,0.000769,0.000769
72,4710.4,0.15766,0.30801,0.88665,0.89263,0.84445,0.89503,0.55157,0.98489,0.66456,1.81035,0.0007657,0.0007657,0.0007657
73,4775.82,0.15758,0.30756,0.8883,0.89506,0.83666,0.89483,0.55148,1.00827,0.69635,1.83453,0.0007624,0.0007624,0.0007624
74,4841.25,0.16301,0.3136,0.89028,0.92977,0.82505,0.89939,0.54617,0.99904,0.66474,1.79974,0.0007591,0.0007591,0.0007591
75,4906.51,0.16123,0.30912,0.89187,0.88817,0.82298,0.89281,0.54761,1.02035,0.70256,1.80108,0.0007558,0.0007558,0.0007558
76,4971.98,0.16235,0.3109,0.88616,0.90323,0.82375,0.88949,0.54949,0.98558,0.68188,1.76153,0.0007525,0.0007525,0.0007525
77,5037.52,0.15933,0.3041,0.8821,0.9011,0.81767,0.88634,0.55428,1.00803,0.71096,1.77431,0.0007492,0.0007492,0.0007492
78,5102.89,0.15706,0.30424,0.88564,0.89712,0.82816,0.89572,0.55928,1.01909,0.74752,1.73867,0.0007459,0.0007459,0.0007459
79,5168.24,0.15793,0.30252,0.88475,0.91451,0.83646,0.90302,0.5579,1.03216,0.6904,1.76361,0.0007426,0.0007426,0.0007426
80,5233.53,0.15646,0.30321,0.88094,0.89311,0.85036,0.89956,0.56079,1.03245,0.72962,1.74156,0.0007393,0.0007393,0.0007393
81,5298.76,0.16132,0.30918,0.88652,0.89427,0.82816,0.89675,0.55394,1.07796,0.75769,1.86871,0.000736,0.000736,0.000736
82,5364.04,0.16094,0.30904,0.88733,0.88614,0.85327,0.89849,0.55962,1.02877,0.71588,1.77208,0.0007327,0.0007327,0.0007327
83,5429.67,0.16107,0.30517,0.8875,0.91752,0.81458,0.89754,0.55185,1.0787,0.73288,1.83609,0.0007294,0.0007294,0.0007294
84,5495.29,0.1679,0.30927,0.88402,0.89595,0.82476,0.88518,0.54527,1.08418,0.74626,1.89666,0.0007261,0.0007261,0.0007261
85,5560.73,0.16195,0.30696,0.88352,0.93976,0.82307,0.89877,0.55388,1.03565,0.68009,1.83452,0.0007228,0.0007228,0.0007228
86,5626.41,0.16271,0.30594,0.88437,0.91591,0.83142,0.9001,0.55188,1.05729,0.6718,1.76554,0.0007195,0.0007195,0.0007195
87,5691.53,0.15691,0.30096,0.87984,0.88514,0.84062,0.89893,0.55294,1.02516,0.65982,1.74636,0.0007162,0.0007162,0.0007162
88,5756.78,0.16099,0.30656,0.88662,0.9068,0.84212,0.90342,0.55406,1.06715,0.68821,1.84466,0.0007129,0.0007129,0.0007129
89,5822.28,0.16089,0.30212,0.87989,0.91023,0.8236,0.89326,0.55645,1.02805,0.68235,1.81657,0.0007096,0.0007096,0.0007096
90,5887.54,0.16002,0.30194,0.8842,0.89641,0.83005,0.8888,0.55517,1.03985,0.67926,1.86304,0.0007063,0.0007063,0.0007063
91,5952.9,0.16545,0.30741,0.8832,0.90085,0.83629,0.8991,0.55843,1.05112,0.71981,1.86841,0.000703,0.000703,0.000703
92,6018.53,0.16028,0.30457,0.88161,0.91421,0.8371,0.89943,0.55592,1.07044,0.74897,1.85159,0.0006997,0.0006997,0.0006997
93,6083.96,0.16369,0.30396,0.88654,0.92101,0.82808,0.89843,0.54831,1.09003,0.69551,1.88935,0.0006964,0.0006964,0.0006964
94,6149.18,0.16101,0.30275,0.88184,0.88628,0.83729,0.89697,0.56212,1.14433,0.7422,1.92267,0.0006931,0.0006931,0.0006931
95,6214.67,0.16606,0.30698,0.88482,0.92658,0.83182,0.90213,0.56212,1.14118,0.73629,1.91432,0.0006898,0.0006898,0.0006898
96,6280.2,0.16053,0.29755,0.88058,0.90797,0.84334,0.90361,0.55724,1.06294,0.68148,1.84825,0.0006865,0.0006865,0.0006865
97,6345.28,0.16344,0.29963,0.88012,0.90434,0.83284,0.89547,0.55101,1.07839,0.71443,1.8414,0.0006832,0.0006832,0.0006832
98,6410.61,0.1612,0.30083,0.87624,0.9264,0.82263,0.89323,0.55241,1.05597,0.6757,1.8705,0.0006799,0.0006799,0.0006799
99,6475.99,0.16064,0.30043,0.88569,0.91853,0.82567,0.88785,0.55353,1.03962,0.69444,1.84292,0.0006766,0.0006766,0.0006766
100,6541.22,0.16127,0.30184,0.88347,0.89528,0.82801,0.89101,0.5514,1.0375,0.71676,1.84921,0.0006733,0.0006733,0.0006733
101,6606.66,0.15808,0.30107,0.87782,0.91806,0.84157,0.89674,0.54958,1.11805,0.74053,1.78226,0.00067,0.00067,0.00067
102,6671.84,0.16445,0.30101,0.87743,0.89677,0.85055,0.89901,0.55834,1.04997,0.71034,1.68551,0.0006667,0.0006667,0.0006667
103,6737.15,0.16282,0.30295,0.87669,0.89046,0.84885,0.9014,0.56003,1.07557,0.67396,1.84231,0.0006634,0.0006634,0.0006634
104,6802.3,0.16192,0.29803,0.87952,0.92685,0.82204,0.89192,0.55087,1.08474,0.67888,1.80401,0.0006601,0.0006601,0.0006601
105,6867.48,0.15506,0.29382,0.88016,0.9009,0.84162,0.89779,0.56377,1.12303,0.71288,1.82095,0.0006568,0.0006568,0.0006568
106,6932.79,0.16249,0.29962,0.87744,0.90965,0.82846,0.89806,0.55812,1.11789,0.67027,1.8659,0.0006535,0.0006535,0.0006535
107,6998.09,0.16157,0.30036,0.87572,0.91482,0.81319,0.89669,0.56044,1.12226,0.6912,1.84834,0.0006502,0.0006502,0.0006502
108,7063.43,0.15638,0.29292,0.87845,0.91687,0.81074,0.9004,0.55918,1.13431,0.69738,1.87805,0.0006469,0.0006469,0.0006469
109,7128.9,0.16518,0.29672,0.8797,0.90834,0.82285,0.89421,0.55539,1.12424,0.73571,1.85653,0.0006436,0.0006436,0.0006436
110,7194.37,0.1659,0.29916,0.88008,0.92199,0.82301,0.89699,0.55746,1.09351,0.7195,1.84348,0.0006403,0.0006403,0.0006403
111,7259.72,0.16509,0.30149,0.87914,0.89732,0.83895,0.89647,0.54696,1.11951,0.71208,1.79954,0.000637,0.000637,0.000637
112,7325.18,0.16107,0.2958,0.87599,0.90078,0.84852,0.90129,0.5587,1.09061,0.68468,1.73736,0.0006337,0.0006337,0.0006337
113,7390.8,0.15606,0.29051,0.87161,0.88603,0.8611,0.90474,0.55914,1.11783,0.71672,1.78415,0.0006304,0.0006304,0.0006304
114,7456.16,0.15697,0.29155,0.87107,0.92876,0.82695,0.90828,0.55957,1.06461,0.69938,1.77767,0.0006271,0.0006271,0.0006271
115,7521.29,0.16261,0.29377,0.87747,0.89059,0.82478,0.88572,0.55235,1.07945,0.69794,1.75946,0.0006238,0.0006238,0.0006238
116,7586.62,0.15898,0.29437,0.87794,0.90433,0.84037,0.89586,0.56323,1.0928,0.69415,1.85869,0.0006205,0.0006205,0.0006205
117,7651.88,0.16087,0.29223,0.88012,0.90675,0.82757,0.89923,0.55982,1.11467,0.70818,1.88493,0.0006172,0.0006172,0.0006172
118,7717.4,0.16308,0.29613,0.88035,0.91008,0.84853,0.90998,0.56058,1.12951,0.71238,1.88459,0.0006139,0.0006139,0.0006139
119,7783.2,0.16487,0.29721,0.88038,0.89695,0.83761,0.90207,0.55673,1.13538,0.68569,1.84859,0.0006106,0.0006106,0.0006106
120,7848.75,0.15613,0.28712,0.87252,0.9043,0.84224,0.90403,0.56187,1.17893,0.72448,1.91503,0.0006073,0.0006073,0.0006073
121,7914.43,0.15526,0.28862,0.87403,0.89205,0.85084,0.90331,0.56184,1.11521,0.67057,1.81139,0.000604,0.000604,0.000604
122,7979.55,0.16405,0.29243,0.87643,0.87784,0.86663,0.90512,0.55652,1.13011,0.71765,1.79727,0.0006007,0.0006007,0.0006007
123,8044.58,0.15641,0.28613,0.87435,0.9005,0.82963,0.89117,0.55294,1.11927,0.68659,1.79098,0.0005974,0.0005974,0.0005974
124,8109.71,0.1567,0.28599,0.87147,0.91175,0.83837,0.89862,0.56399,1.07719,0.6614,1.806,0.0005941,0.0005941,0.0005941
125,8175.27,0.15868,0.2857,0.87022,0.90326,0.83439,0.89295,0.56666,1.08063,0.67306,1.78715,0.0005908,0.0005908,0.0005908
126,8240.82,0.15736,0.28595,0.8689,0.92652,0.8262,0.8973,0.56166,1.07156,0.63813,1.72605,0.0005875,0.0005875,0.0005875
127,8306.48,0.16545,0.29296,0.87365,0.89227,0.84368,0.89576,0.55709,1.09631,0.65252,1.75272,0.0005842,0.0005842,0.0005842
128,8371.82,0.16152,0.2939,0.87495,0.90919,0.82388,0.89372,0.55962,1.08892,0.67579,1.71046,0.0005809,0.0005809,0.0005809
129,8437.24,0.15401,0.28532,0.87331,0.91398,0.82992,0.89262,0.55685,1.12725,0.68071,1.76538,0.0005776,0.0005776,0.0005776
130,8502.91,0.1645,0.29003,0.87256,0.9046,0.82814,0.88918,0.55806,1.15651,0.71464,1.83354,0.0005743,0.0005743,0.0005743
131,8568.51,0.15982,0.28616,0.87998,0.91929,0.83106,0.88597,0.55956,1.17435,0.72657,1.79159,0.000571,0.000571,0.000571
132,8633.97,0.1606,0.28467,0.87137,0.8953,0.84589,0.89829,0.56432,1.15283,0.71131,1.77734,0.0005677,0.0005677,0.0005677
133,8699.63,0.15712,0.28453,0.87536,0.91251,0.83042,0.89483,0.5629,1.12882,0.71375,1.75461,0.0005644,0.0005644,0.0005644
134,8765.06,0.1626,0.28713,0.87579,0.89614,0.83632,0.88788,0.5626,1.13442,0.7018,1.80574,0.0005611,0.0005611,0.0005611
135,8830.19,0.15482,0.2842,0.8713,0.92497,0.83365,0.90287,0.57097,1.13244,0.68524,1.84512,0.0005578,0.0005578,0.0005578
136,8895.64,0.16221,0.28807,0.8714,0.93242,0.8231,0.90329,0.57057,1.10053,0.683,1.80123,0.0005545,0.0005545,0.0005545
137,8961.13,0.15811,0.2857,0.87058,0.88798,0.85116,0.89371,0.5577,1.12363,0.69851,1.77372,0.0005512,0.0005512,0.0005512
138,9026.46,0.1598,0.28465,0.86856,0.9224,0.85504,0.90518,0.56513,1.13222,0.7213,1.73589,0.0005479,0.0005479,0.0005479
139,9091.81,0.15885,0.28161,0.86795,0.9217,0.83204,0.90143,0.56671,1.10658,0.70135,1.7583,0.0005446,0.0005446,0.0005446
140,9157.24,0.16083,0.28357,0.87108,0.90401,0.83809,0.89737,0.5619,1.1508,0.71367,1.79059,0.0005413,0.0005413,0.0005413
141,9222.74,0.15662,0.28126,0.86825,0.91387,0.84328,0.89385,0.5537,1.16156,0.68113,1.79652,0.000538,0.000538,0.000538
142,9288.35,0.15756,0.28043,0.87215,0.92188,0.84504,0.9023,0.55944,1.14604,0.71024,1.76718,0.0005347,0.0005347,0.0005347
143,9353.82,0.15993,0.28163,0.86753,0.92832,0.83685,0.90385,0.56467,1.19505,0.71486,1.85623,0.0005314,0.0005314,0.0005314
144,9418.99,0.15796,0.27984,0.87151,0.91881,0.83228,0.90443,0.56276,1.14467,0.71482,1.77539,0.0005281,0.0005281,0.0005281
145,9484.35,0.15764,0.28222,0.86899,0.91732,0.83261,0.90195,0.56271,1.12484,0.68398,1.70821,0.0005248,0.0005248,0.0005248
146,9549.48,0.16681,0.28478,0.87533,0.89584,0.85347,0.89721,0.55715,1.18169,0.69433,1.74879,0.0005215,0.0005215,0.0005215
147,9614.75,0.16827,0.2844,0.87039,0.91003,0.86443,0.90296,0.56063,1.16829,0.69854,1.79899,0.0005182,0.0005182,0.0005182
148,9680.34,0.16059,0.28141,0.87192,0.91957,0.85085,0.89856,0.56645,1.16066,0.72807,1.85679,0.0005149,0.0005149,0.0005149
149,9746.36,0.16004,0.28345,0.87452,0.93377,0.83959,0.90185,0.5593,1.19668,0.73623,1.88285,0.0005116,0.0005116,0.0005116
150,9811.83,0.15626,0.27985,0.87016,0.94082,0.83654,0.90891,0.56379,1.17823,0.73174,1.84289,0.0005083,0.0005083,0.0005083
151,9877.34,0.16159,0.27968,0.8667,0.89161,0.86016,0.90296,0.56419,1.13901,0.68235,1.77352,0.000505,0.000505,0.000505
152,9942.98,0.15786,0.27991,0.87453,0.92529,0.84674,0.90607,0.56714,1.16178,0.70249,1.78294,0.0005017,0.0005017,0.0005017
153,10008.3,0.16652,0.28313,0.87206,0.91898,0.81745,0.89278,0.55966,1.15359,0.75343,1.79009,0.0004984,0.0004984,0.0004984
154,10073.8,0.17131,0.2863,0.87318,0.92567,0.84532,0.90882,0.56714,1.12535,0.7132,1.82975,0.0004951,0.0004951,0.0004951
155,10139.4,0.16397,0.28276,0.87368,0.93759,0.83046,0.90748,0.5644,1.13455,0.71785,1.82927,0.0004918,0.0004918,0.0004918
156,10204.7,0.16144,0.28142,0.87703,0.91216,0.84334,0.90625,0.56595,1.14568,0.7193,1.83122,0.0004885,0.0004885,0.0004885
157,10270,0.16003,0.27872,0.86812,0.91672,0.83237,0.89599,0.55484,1.17721,0.74714,1.85851,0.0004852,0.0004852,0.0004852
158,10335.2,0.15812,0.27937,0.86801,0.9247,0.83733,0.90391,0.55862,1.15274,0.68811,1.78654,0.0004819,0.0004819,0.0004819
159,10400.4,0.16087,0.28041,0.8689,0.90912,0.85732,0.90202,0.55569,1.16615,0.72444,1.88587,0.0004786,0.0004786,0.0004786
160,10465.7,0.16231,0.27936,0.87185,0.91102,0.84574,0.9021,0.5586,1.1981,0.70292,1.88244,0.0004753,0.0004753,0.0004753
161,10530.9,0.16096,0.27866,0.87034,0.91353,0.84361,0.9002,0.55766,1.19071,0.68003,1.88746,0.000472,0.000472,0.000472
162,10595.9,0.16192,0.27838,0.87223,0.92096,0.83729,0.90235,0.57044,1.15927,0.68824,1.83364,0.0004687,0.0004687,0.0004687
163,10661.1,0.15815,0.27616,0.86761,0.90928,0.84792,0.90407,0.56498,1.18104,0.68134,1.83938,0.0004654,0.0004654,0.0004654
164,10726.3,0.15791,0.27519,0.86589,0.91607,0.84058,0.90651,0.56602,1.17655,0.6687,1.87052,0.0004621,0.0004621,0.0004621
165,10791.4,0.15887,0.27769,0.86236,0.91222,0.83543,0.89883,0.56301,1.17708,0.66477,1.8456,0.0004588,0.0004588,0.0004588
166,10856.5,0.16742,0.28052,0.86671,0.92169,0.83792,0.9061,0.56627,1.18574,0.63624,1.89983,0.0004555,0.0004555,0.0004555
167,10921.5,0.15747,0.27282,0.8674,0.91688,0.83624,0.90136,0.56895,1.14227,0.6927,1.85205,0.0004522,0.0004522,0.0004522
168,10986.4,0.16184,0.27548,0.87269,0.903,0.84729,0.90075,0.56836,1.2013,0.67349,1.8811,0.0004489,0.0004489,0.0004489
169,11051.9,0.16246,0.27803,0.86714,0.90881,0.82615,0.89469,0.56219,1.21256,0.6558,1.88231,0.0004456,0.0004456,0.0004456
170,11116.9,0.15978,0.27384,0.86641,0.92104,0.81244,0.89517,0.56308,1.19741,0.65781,1.88064,0.0004423,0.0004423,0.0004423
171,11182.1,0.16072,0.27427,0.86487,0.9271,0.83426,0.9029,0.5639,1.22195,0.69784,1.91816,0.000439,0.000439,0.000439
172,11247.3,0.16565,0.27848,0.86926,0.92228,0.84267,0.90225,0.56014,1.24653,0.68705,1.94501,0.0004357,0.0004357,0.0004357
173,11312.4,0.1558,0.27054,0.86825,0.90188,0.85405,0.90072,0.55889,1.24933,0.74794,1.91467,0.0004324,0.0004324,0.0004324
174,11377.8,0.15909,0.27358,0.86748,0.91599,0.85241,0.91158,0.56597,1.20218,0.70855,1.86525,0.0004291,0.0004291,0.0004291
175,11444.3,0.15668,0.27173,0.86581,0.90964,0.83549,0.90346,0.56829,1.25006,0.67865,1.9116,0.0004258,0.0004258,0.0004258
176,11510.2,0.16321,0.27725,0.86539,0.92646,0.83817,0.90836,0.56618,1.26311,0.67264,1.92064,0.0004225,0.0004225,0.0004225
177,11575.6,0.1576,0.27018,0.8674,0.9118,0.85827,0.91101,0.56783,1.27483,0.69689,1.92611,0.0004192,0.0004192,0.0004192
178,11641.3,0.15981,0.27553,0.86296,0.92381,0.83587,0.90721,0.57462,1.24484,0.68634,1.90695,0.0004159,0.0004159,0.0004159
179,11706.6,0.15807,0.26976,0.86508,0.91451,0.84109,0.90927,0.57072,1.20524,0.74667,1.86234,0.0004126,0.0004126,0.0004126
180,11772,0.15861,0.27337,0.86336,0.91769,0.83732,0.90336,0.57134,1.23805,0.67094,1.8794,0.0004093,0.0004093,0.0004093
181,11837.4,0.15821,0.27007,0.86306,0.89426,0.84524,0.89874,0.57124,1.22181,0.65944,1.90004,0.000406,0.000406,0.000406
182,11902.8,0.15807,0.26983,0.865,0.89311,0.85758,0.89583,0.57196,1.26165,0.68642,1.96521,0.0004027,0.0004027,0.0004027
183,11968.4,0.15506,0.26972,0.86588,0.90561,0.84054,0.8981,0.56601,1.24252,0.73331,1.93184,0.0003994,0.0003994,0.0003994
184,12034,0.15481,0.26699,0.86267,0.90563,0.8498,0.90039,0.56883,1.25308,0.74485,1.91293,0.0003961,0.0003961,0.0003961
