epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
100,2517.23,0.56735,0.32826,0.90647,0.90016,0.84958,0.89677,0.55595,1.55273,0.62054,1.66843,0.00050995,0.00050995,0.00050995
101,2542.31,0.56168,0.32328,0.90219,0.93134,0.84606,0.90443,0.55563,1.54923,0.62155,1.69943,0.000505,0.000505,0.000505
102,2567.52,0.56441,0.32408,0.90064,0.92054,0.84154,0.89722,0.55901,1.5592,0.63637,1.72906,0.00050005,0.00050005,0.00050005
103,2592.72,0.5668,0.32929,0.90082,0.89934,0.85075,0.8883,0.54819,1.52455,0.65517,1.63358,0.0004951,0.0004951,0.0004951
104,2617.93,0.55374,0.32007,0.90036,0.92892,0.83329,0.89799,0.54913,1.59508,0.62923,1.70181,0.00049015,0.00049015,0.00049015
105,2643.06,0.54007,0.31166,0.90142,0.91439,0.85498,0.90526,0.5584,1.53209,0.62522,1.68136,0.0004852,0.0004852,0.0004852
106,2668.15,0.55615,0.31885,0.89896,0.91161,0.85341,0.89862,0.55303,1.57178,0.64316,1.70537,0.00048025,0.00048025,0.00048025
107,2693.17,0.55131,0.32052,0.89184,0.90557,0.85078,0.89727,0.55375,1.57073,0.62049,1.67779,0.0004753,0.0004753,0.0004753
108,2718.29,0.54013,0.31222,0.89578,0.92355,0.86267,0.90588,0.55517,1.56138,0.6432,1.68211,0.00047035,0.00047035,0.00047035
109,2743.42,0.54391,0.31446,0.89597,0.90729,0.85505,0.89926,0.55603,1.59956,0.66911,1.70555,0.0004654,0.0004654,0.0004654
110,2768.56,0.5548,0.32324,0.89954,0.93244,0.83327,0.89872,0.55802,1.55831,0.66019,1.72666,0.00046045,0.00046045,0.00046045
111,2793.67,0.55509,0.32095,0.90076,0.92095,0.83135,0.89394,0.56177,1.56195,0.65187,1.69056,0.0004555,0.0004555,0.0004555
112,2818.86,0.54219,0.31495,0.89454,0.90002,0.8445,0.89749,0.55763,1.55936,0.68024,1.71741,0.00045055,0.00045055,0.00045055
113,2843.98,0.53331,0.31033,0.89021,0.907,0.85561,0.90004,0.55779,1.57831,0.66735,1.74395,0.0004456,0.0004456,0.0004456
114,2869.09,0.5313,0.3075,0.88824,0.89921,0.8677,0.90949,0.55957,1.57364,0.64181,1.70194,0.00044065,0.00044065,0.00044065
115,2894.46,0.54198,0.30937,0.89588,0.89948,0.85424,0.89633,0.5628,1.53777,0.63784,1.68272,0.0004357,0.0004357,0.0004357
116,2919.55,0.53358,0.3136,0.895,0.91799,0.8483,0.89936,0.55802,1.58845,0.63996,1.72685,0.00043075,0.00043075,0.00043075
117,2944.67,0.53085,0.30469,0.89376,0.91686,0.84143,0.90217,0.55495,1.55165,0.61531,1.69217,0.0004258,0.0004258,0.0004258
118,2969.85,0.5397,0.31327,0.89679,0.92323,0.83915,0.89793,0.55823,1.57993,0.62809,1.75178,0.00042085,0.00042085,0.00042085
119,2994.97,0.54134,0.31389,0.89818,0.91029,0.85481,0.90311,0.55857,1.55024,0.6252,1.72475,0.0004159,0.0004159,0.0004159
120,3020.07,0.52871,0.30434,0.89122,0.89296,0.85083,0.90175,0.56379,1.55111,0.61529,1.74093,0.00041095,0.00041095,0.00041095
121,3045.25,0.52374,0.30432,0.88994,0.90313,0.85028,0.90026,0.56126,1.53406,0.618,1.71921,0.000406,0.000406,0.000406
122,3070.37,0.53149,0.3098,0.89227,0.91044,0.85006,0.90181,0.56021,1.51857,0.61794,1.69339,0.00040105,0.00040105,0.00040105
123,3095.45,0.52174,0.30366,0.88989,0.92215,0.85005,0.90496,0.56078,1.57133,0.61082,1.70495,0.0003961,0.0003961,0.0003961
124,3120.62,0.51999,0.30122,0.88541,0.90194,0.84837,0.90368,0.56316,1.53991,0.62247,1.70141,0.00039115,0.00039115,0.00039115
125,3145.78,0.51735,0.29855,0.88666,0.91156,0.84572,0.90452,0.56095,1.55662,0.60696,1.73575,0.0003862,0.0003862,0.0003862
126,3170.88,0.5203,0.30008,0.88541,0.92332,0.84506,0.90363,0.55996,1.58529,0.63528,1.77535,0.00038125,0.00038125,0.00038125
127,3195.98,0.52935,0.30697,0.89052,0.90751,0.83464,0.89722,0.55526,1.57132,0.62163,1.75904,0.0003763,0.0003763,0.0003763
128,3220.95,0.5191,0.30606,0.89177,0.89449,0.85691,0.90281,0.56289,1.54424,0.61386,1.73409,0.00037135,0.00037135,0.00037135
129,3246.05,0.51177,0.29826,0.88852,0.92396,0.84624,0.906,0.55453,1.55734,0.60414,1.69841,0.0003664,0.0003664,0.0003664
130,3271.25,0.52411,0.3017,0.88686,0.91152,0.84593,0.90486,0.56283,1.53303,0.61711,1.70674,0.00036145,0.00036145,0.00036145
131,3296.38,0.51204,0.29964,0.89484,0.92296,0.83955,0.9025,0.55838,1.56005,0.61425,1.73703,0.0003565,0.0003565,0.0003565
132,3321.41,0.50408,0.29301,0.88232,0.92082,0.84722,0.90784,0.56499,1.54823,0.6181,1.72992,0.00035155,0.00035155,0.00035155
133,3346.46,0.50558,0.29436,0.887,0.91215,0.8435,0.9025,0.55443,1.54708,0.62059,1.7258,0.0003466,0.0003466,0.0003466
134,3371.63,0.50512,0.29598,0.88663,0.90197,0.8544,0.90373,0.5623,1.54267,0.60179,1.69898,0.00034165,0.00034165,0.00034165
135,3396.71,0.49847,0.29028,0.88283,0.92577,0.84176,0.90446,0.56439,1.54764,0.60275,1.71203,0.0003367,0.0003367,0.0003367
136,3421.88,0.51633,0.29764,0.88663,0.91898,0.84785,0.90398,0.55831,1.54296,0.60623,1.71075,0.00033175,0.00033175,0.00033175
137,3447,0.50208,0.29381,0.88232,0.92102,0.83953,0.90174,0.56251,1.54273,0.62066,1.69603,0.0003268,0.0003268,0.0003268
138,3472.25,0.4994,0.294,0.87763,0.91944,0.82845,0.89802,0.55976,1.51925,0.60102,1.68739,0.00032185,0.00032185,0.00032185
139,3497.39,0.50134,0.2879,0.8767,0.93535,0.83942,0.90783,0.56658,1.52709,0.61325,1.71285,0.0003169,0.0003169,0.0003169
140,3522.75,0.50048,0.2914,0.88123,0.90833,0.85631,0.90649,0.56108,1.5561,0.61823,1.78658,0.00031195,0.00031195,0.00031195
141,3547.95,0.49642,0.28884,0.88104,0.92072,0.85067,0.89998,0.56131,1.54454,0.61697,1.73021,0.000307,0.000307,0.000307
142,3573.16,0.49305,0.28546,0.88207,0.89964,0.8564,0.90479,0.56306,1.54617,0.60641,1.70805,0.00030205,0.00030205,0.00030205
143,3598.25,0.49578,0.28971,0.87797,0.9,0.85713,0.90714,0.5713,1.52586,0.59132,1.73336,0.0002971,0.0002971,0.0002971
144,3623.56,0.49176,0.2894,0.88206,0.93338,0.85389,0.9141,0.56532,1.52547,0.59731,1.72858,0.00029215,0.00029215,0.00029215
145,3648.88,0.48868,0.28756,0.87834,0.93052,0.83495,0.9042,0.55981,1.56032,0.62916,1.73316,0.0002872,0.0002872,0.0002872
146,3674.01,0.49631,0.29232,0.88575,0.92372,0.8396,0.90606,0.55362,1.54657,0.61283,1.73211,0.00028225,0.00028225,0.00028225
147,3699.19,0.50131,0.29263,0.88002,0.92419,0.84887,0.91062,0.55918,1.52042,0.6195,1.73422,0.0002773,0.0002773,0.0002773
148,3724.26,0.49034,0.28714,0.88105,0.92862,0.85127,0.91022,0.56056,1.52236,0.63384,1.75658,0.00027235,0.00027235,0.00027235
149,3749.26,0.48597,0.28814,0.88271,0.91826,0.85205,0.9061,0.56403,1.53256,0.60921,1.75494,0.0002674,0.0002674,0.0002674
150,3774.41,0.48731,0.28355,0.88015,0.91588,0.84146,0.90688,0.56632,1.52864,0.60466,1.75108,0.00026245,0.00026245,0.00026245
151,3799.61,0.48821,0.28353,0.87608,0.915,0.85224,0.90748,0.56198,1.53625,0.61414,1.7405,0.0002575,0.0002575,0.0002575
152,3824.7,0.47811,0.28151,0.88355,0.91407,0.85396,0.91142,0.56541,1.53673,0.61808,1.76016,0.00025255,0.00025255,0.00025255
153,3849.84,0.49053,0.28744,0.88096,0.92672,0.83431,0.90956,0.56237,1.52719,0.61036,1.74367,0.0002476,0.0002476,0.0002476
154,3874.96,0.48769,0.28509,0.87774,0.90715,0.86102,0.91449,0.56298,1.53165,0.61216,1.76662,0.00024265,0.00024265,0.00024265
155,3900.11,0.48756,0.28563,0.88257,0.91396,0.84398,0.9057,0.56083,1.52562,0.62635,1.73848,0.0002377,0.0002377,0.0002377
156,3925.19,0.48261,0.28232,0.88438,0.9044,0.86835,0.90921,0.56316,1.50603,0.6125,1.70911,0.00023275,0.00023275,0.00023275
157,3950.35,0.47859,0.27915,0.87641,0.9173,0.84635,0.90651,0.56363,1.50301,0.62523,1.70087,0.0002278,0.0002278,0.0002278
158,3975.47,0.47323,0.28082,0.87663,0.94197,0.83488,0.90522,0.56689,1.48674,0.60296,1.70747,0.00022285,0.00022285,0.00022285
159,4000.54,0.47791,0.28095,0.87641,0.90595,0.85546,0.90411,0.56649,1.51166,0.6006,1.70798,0.0002179,0.0002179,0.0002179
160,4025.61,0.47567,0.27976,0.87964,0.92608,0.84146,0.9052,0.56405,1.51523,0.61655,1.72618,0.00021295,0.00021295,0.00021295
161,4050.75,0.47403,0.27762,0.87715,0.92499,0.83383,0.90351,0.56529,1.50377,0.63162,1.72931,0.000208,0.000208,0.000208
162,4075.78,0.47403,0.27818,0.87711,0.93013,0.82618,0.90369,0.56867,1.48914,0.60772,1.71739,0.00020305,0.00020305,0.00020305
163,4100.94,0.46819,0.27364,0.87515,0.92466,0.83816,0.90304,0.56304,1.50435,0.60088,1.73705,0.0001981,0.0001981,0.0001981
164,4125.96,0.46534,0.27397,0.874,0.91023,0.83863,0.90197,0.56696,1.52528,0.62554,1.76146,0.00019315,0.00019315,0.00019315
165,4151.08,0.46171,0.27665,0.87008,0.88873,0.85037,0.89435,0.56101,1.52024,0.6287,1.75377,0.0001882,0.0001882,0.0001882
166,4176.19,0.4811,0.28086,0.87497,0.91407,0.84686,0.90243,0.56492,1.51173,0.60567,1.74431,0.00018325,0.00018325,0.00018325
167,4201.39,0.46702,0.27396,0.87355,0.91297,0.84255,0.90507,0.56869,1.49651,0.61567,1.74252,0.0001783,0.0001783,0.0001783
168,4226.52,0.46221,0.27221,0.87837,0.92342,0.84142,0.90774,0.57102,1.50719,0.60808,1.75354,0.00017335,0.00017335,0.00017335
169,4251.63,0.46579,0.27352,0.87252,0.89603,0.85791,0.90424,0.56771,1.5105,0.61525,1.76648,0.0001684,0.0001684,0.0001684
170,4276.77,0.46064,0.27122,0.87221,0.91146,0.84348,0.89989,0.56579,1.51746,0.61051,1.76578,0.00016345,0.00016345,0.00016345
171,4301.94,0.46318,0.27174,0.87041,0.92069,0.84759,0.90352,0.56227,1.52801,0.60656,1.79631,0.0001585,0.0001585,0.0001585
172,4327.11,0.46489,0.27356,0.87251,0.92115,0.84813,0.90234,0.55952,1.5327,0.61111,1.77262,0.00015355,0.00015355,0.00015355
173,4352.17,0.45395,0.26935,0.87227,0.91259,0.84725,0.89894,0.55774,1.51119,0.61313,1.76389,0.0001486,0.0001486,0.0001486
174,4377.33,0.45519,0.2667,0.87202,0.91371,0.85068,0.90162,0.5651,1.52951,0.61644,1.77639,0.00014365,0.00014365,0.00014365
175,4402.42,0.45472,0.27038,0.87125,0.90717,0.85589,0.90941,0.5667,1.50351,0.6046,1.74431,0.0001387,0.0001387,0.0001387
176,4427.56,0.45944,0.27342,0.87036,0.91593,0.85131,0.90639,0.56577,1.49826,0.60414,1.74253,0.00013375,0.00013375,0.00013375
177,4452.7,0.4498,0.2648,0.87217,0.89544,0.86455,0.90822,0.5619,1.52281,0.61494,1.77115,0.0001288,0.0001288,0.0001288
178,4477.85,0.45839,0.27336,0.86908,0.92244,0.83853,0.90451,0.56568,1.51819,0.61666,1.75686,0.00012385,0.00012385,0.00012385
179,4503.01,0.45312,0.26524,0.86962,0.90015,0.86202,0.90635,0.56563,1.52305,0.61842,1.76835,0.0001189,0.0001189,0.0001189
180,4528.23,0.45029,0.26812,0.86753,0.89259,0.87163,0.90762,0.56367,1.50928,0.61123,1.76061,0.00011395,0.00011395,0.00011395
181,4553.31,0.45375,0.26575,0.86704,0.92383,0.84111,0.9019,0.5681,1.51445,0.61467,1.77083,0.000109,0.000109,0.000109
182,4578.48,0.44999,0.26598,0.87181,0.92356,0.84825,0.90737,0.5696,1.49743,0.60663,1.7585,0.00010405,0.00010405,0.00010405
183,4603.64,0.44503,0.26285,0.87097,0.92317,0.84494,0.9057,0.5695,1.49396,0.6036,1.75842,9.91e-05,9.91e-05,9.91e-05
184,4628.83,0.44123,0.26121,0.8669,0.92442,0.84341,0.9083,0.56903,1.50672,0.60367,1.77429,9.415e-05,9.415e-05,9.415e-05
