epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1879.92,1.66464,0.77689,0.8877,0.92399,0.82291,0.89131,0.55432,3.37922,1.48017,1.33381,0.0005941,0.0005941,0.0005941
43,1917.67,1.66557,0.77221,0.88516,0.90774,0.83872,0.89538,0.54954,3.30571,1.4152,1.29215,0.0005842,0.0005842,0.0005842
44,1955.11,1.63868,0.76422,0.88111,0.90765,0.84257,0.89245,0.54996,3.3377,1.48794,1.31823,0.0005743,0.0005743,0.0005743
45,1992.55,1.6423,0.75667,0.88327,0.91478,0.8264,0.88407,0.55058,3.39846,1.36399,1.27784,0.0005644,0.0005644,0.0005644
46,2030.96,1.68878,0.7786,0.88743,0.90483,0.83176,0.8879,0.56112,3.24241,1.34882,1.27202,0.0005545,0.0005545,0.0005545
47,2067.73,1.6122,0.74891,0.87839,0.90087,0.83799,0.89019,0.55844,3.23276,1.43461,1.25047,0.0005446,0.0005446,0.0005446
48,2105.43,1.65086,0.75829,0.8792,0.91398,0.84032,0.89872,0.56543,3.25878,1.42847,1.23028,0.0005347,0.0005347,0.0005347
49,2144.87,1.65861,0.76586,0.87968,0.89359,0.84268,0.88584,0.56082,3.20185,1.3413,1.25419,0.0005248,0.0005248,0.0005248
50,2183.41,1.62542,0.74923,0.87481,0.93115,0.8429,0.89948,0.56791,3.245,1.43487,1.24639,0.0005149,0.0005149,0.0005149
51,2221.04,1.58501,0.73339,0.87581,0.90566,0.84412,0.88926,0.55806,3.34595,1.4402,1.31294,0.000505,0.000505,0.000505
52,2258.73,1.592,0.73585,0.87749,0.90472,0.8402,0.8881,0.55866,3.29015,1.49653,1.26383,0.0004951,0.0004951,0.0004951
53,2297.77,1.59263,0.73844,0.87753,0.91433,0.84667,0.90056,0.5654,3.25895,1.40134,1.24833,0.0004852,0.0004852,0.0004852
54,2336.52,1.59054,0.73572,0.87568,0.91419,0.84232,0.89481,0.56132,3.31174,1.35205,1.28609,0.0004753,0.0004753,0.0004753
55,2374.74,1.57256,0.72464,0.87213,0.91075,0.82971,0.89538,0.56547,3.28166,1.35543,1.27532,0.0004654,0.0004654,0.0004654
56,2412.97,1.5596,0.72386,0.87169,0.90603,0.84932,0.89217,0.56206,3.21928,1.40116,1.2631,0.0004555,0.0004555,0.0004555
57,2449.77,1.55512,0.71474,0.87102,0.91308,0.84149,0.8945,0.56709,3.34067,1.45322,1.29636,0.0004456,0.0004456,0.0004456
58,2487.53,1.53972,0.71217,0.87181,0.90766,0.84714,0.90005,0.56326,3.23794,1.4654,1.24336,0.0004357,0.0004357,0.0004357
59,2524.73,1.53587,0.70908,0.8668,0.91869,0.83855,0.8932,0.56278,3.27833,1.40033,1.27024,0.0004258,0.0004258,0.0004258
60,2562.36,1.54047,0.71292,0.87081,0.90252,0.85056,0.90348,0.56457,3.4191,1.35448,1.31745,0.0004159,0.0004159,0.0004159
61,2601.05,1.53221,0.70864,0.86835,0.93696,0.83211,0.90164,0.56114,3.37304,1.32534,1.27987,0.000406,0.000406,0.000406
62,2640.27,1.52311,0.6991,0.86839,0.91903,0.84745,0.90341,0.56362,3.31852,1.37307,1.32167,0.0003961,0.0003961,0.0003961
63,2679.2,1.51462,0.69639,0.86675,0.91166,0.83854,0.89785,0.5598,3.33814,1.37509,1.29569,0.0003862,0.0003862,0.0003862
64,2717.55,1.51205,0.69653,0.868,0.89781,0.84053,0.89538,0.55811,3.39879,1.43882,1.29647,0.0003763,0.0003763,0.0003763
