epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,1097.96,0.67178,0.38455,0.94156,0.91758,0.82642,0.88554,0.53425,1.66519,0.67981,1.67256,0.0007921,0.0007921,0.0007921
44,1123.34,0.69027,0.3929,0.94838,0.91897,0.82883,0.88971,0.52476,1.62705,0.69601,1.6336,0.00078715,0.00078715,0.00078715
45,1148.71,0.67762,0.38712,0.94217,0.91614,0.84803,0.90182,0.54263,1.64693,0.6964,1.62135,0.0007822,0.0007822,0.0007822
46,1174.19,0.67525,0.38545,0.9363,0.92195,0.85436,0.90116,0.54819,1.55913,0.66844,1.5517,0.00077725,0.00077725,0.00077725
47,1199.78,0.66426,0.3851,0.94044,0.92644,0.81967,0.88729,0.53131,1.56026,0.67833,1.56222,0.0007723,0.0007723,0.0007723
48,1225.26,0.65772,0.37568,0.93664,0.92181,0.83606,0.89887,0.54809,1.6005,0.6611,1.56516,0.00076735,0.00076735,0.00076735
49,1250.66,0.66259,0.37729,0.93642,0.88954,0.85926,0.89858,0.54032,1.59033,0.65822,1.59689,0.0007624,0.0007624,0.0007624
50,1276.07,0.67184,0.38191,0.94049,0.9131,0.82342,0.89041,0.53863,1.58441,0.68462,1.61257,0.00075745,0.00075745,0.00075745
51,1301.55,0.65806,0.3738,0.93647,0.90383,0.84642,0.89492,0.5303,1.61393,0.66457,1.60851,0.0007525,0.0007525,0.0007525
52,1327.08,0.64696,0.36839,0.93094,0.90799,0.84435,0.90033,0.54195,1.57411,0.65613,1.59248,0.00074755,0.00074755,0.00074755
53,1352.53,0.65374,0.37324,0.93237,0.89718,0.84165,0.89351,0.53866,1.56678,0.66411,1.58253,0.0007426,0.0007426,0.0007426
54,1377.97,0.65644,0.37296,0.93533,0.92101,0.842,0.89089,0.5406,1.53897,0.64581,1.53173,0.00073765,0.00073765,0.00073765
55,1403.44,0.6471,0.3733,0.93343,0.91937,0.83839,0.89879,0.53996,1.54578,0.64067,1.56797,0.0007327,0.0007327,0.0007327
56,1428.99,0.66016,0.37529,0.93234,0.90737,0.85926,0.90223,0.54385,1.55931,0.65782,1.56448,0.00072775,0.00072775,0.00072775
57,1454.46,0.64503,0.37097,0.93114,0.91231,0.84499,0.89145,0.53755,1.59118,0.69304,1.56535,0.0007228,0.0007228,0.0007228
58,1479.92,0.62897,0.3619,0.92053,0.91953,0.85366,0.89359,0.53467,1.63709,0.70931,1.61328,0.00071785,0.00071785,0.00071785
59,1505.36,0.63543,0.3604,0.92257,0.92318,0.84479,0.90155,0.53744,1.64786,0.68104,1.62193,0.0007129,0.0007129,0.0007129
60,1530.81,0.64536,0.36735,0.92324,0.9024,0.84101,0.88933,0.54372,1.5942,0.65094,1.59662,0.00070795,0.00070795,0.00070795
61,1556.23,0.63638,0.36777,0.92604,0.94004,0.83457,0.9063,0.55241,1.60104,0.66226,1.6501,0.000703,0.000703,0.000703
62,1581.89,0.64717,0.37009,0.92867,0.93791,0.82921,0.90317,0.55278,1.58489,0.64554,1.6063,0.00069805,0.00069805,0.00069805
63,1607.66,0.62504,0.35984,0.92556,0.90593,0.83951,0.89107,0.54057,1.59942,0.65733,1.60249,0.0006931,0.0006931,0.0006931
64,1633.14,0.62278,0.35791,0.92129,0.90488,0.84952,0.89898,0.54079,1.61498,0.69829,1.65955,0.00068815,0.00068815,0.00068815
65,1658.41,0.61886,0.35407,0.91923,0.91783,0.84527,0.90197,0.5456,1.60672,0.66592,1.62679,0.0006832,0.0006832,0.0006832
66,1683.88,0.61462,0.35314,0.92032,0.90069,0.83576,0.88962,0.54947,1.61912,0.68145,1.64368,0.00067825,0.00067825,0.00067825
67,1709.38,0.61787,0.35454,0.92297,0.89413,0.8653,0.90045,0.55386,1.56883,0.68725,1.58637,0.0006733,0.0006733,0.0006733
68,1735.11,0.6207,0.35987,0.91925,0.90367,0.8515,0.8951,0.55261,1.53301,0.64036,1.52865,0.00066835,0.00066835,0.00066835
69,1760.58,0.63434,0.36179,0.92366,0.94065,0.8422,0.90957,0.55303,1.62018,0.65439,1.65068,0.0006634,0.0006634,0.0006634
70,1786.25,0.616,0.35431,0.91928,0.897,0.8497,0.89293,0.54726,1.6263,0.69179,1.70016,0.00065845,0.00065845,0.00065845
71,1811.62,0.6097,0.34918,0.91684,0.91058,0.83422,0.8852,0.54514,1.59136,0.69087,1.63639,0.0006535,0.0006535,0.0006535
72,1837.06,0.60296,0.34597,0.91576,0.87155,0.86585,0.89921,0.55867,1.56104,0.66932,1.63495,0.00064855,0.00064855,0.00064855
73,1862.88,0.6092,0.35178,0.91925,0.92745,0.83901,0.90085,0.54737,1.5706,0.65778,1.63212,0.0006436,0.0006436,0.0006436
74,1888.35,0.60602,0.35198,0.91747,0.9346,0.82692,0.89865,0.54621,1.62117,0.66341,1.69056,0.00063865,0.00063865,0.00063865
75,1913.82,0.60887,0.35277,0.92249,0.91543,0.84941,0.89783,0.55445,1.57985,0.64314,1.63291,0.0006337,0.0006337,0.0006337
76,1939.25,0.60738,0.35042,0.91518,0.90187,0.84963,0.8974,0.55007,1.5492,0.65545,1.56859,0.00062875,0.00062875,0.00062875
77,1964.72,0.59524,0.3407,0.91153,0.91001,0.85509,0.91028,0.55227,1.55079,0.66088,1.61635,0.0006238,0.0006238,0.0006238
78,1990.23,0.59608,0.34167,0.91535,0.94051,0.8282,0.89304,0.54749,1.62925,0.67633,1.63143,0.00061885,0.00061885,0.00061885
79,2015.64,0.59772,0.34444,0.91671,0.93831,0.82975,0.90242,0.5466,1.6118,0.66393,1.64408,0.0006139,0.0006139,0.0006139
80,2041.07,0.58943,0.34416,0.90943,0.90638,0.84207,0.89742,0.54816,1.60425,0.70219,1.65328,0.00060895,0.00060895,0.00060895
81,2066.55,0.59307,0.34182,0.91415,0.92827,0.82316,0.89503,0.55423,1.58303,0.67229,1.61108,0.000604,0.000604,0.000604
82,2091.98,0.59606,0.34593,0.91594,0.92523,0.85778,0.90738,0.55285,1.58386,0.64952,1.58484,0.00059905,0.00059905,0.00059905
83,2117.4,0.59981,0.34147,0.91684,0.92186,0.8576,0.90694,0.55528,1.58674,0.69511,1.63307,0.0005941,0.0005941,0.0005941
84,2142.92,0.60263,0.34516,0.90989,0.89768,0.86015,0.89882,0.55164,1.64858,0.68609,1.69411,0.00058915,0.00058915,0.00058915
85,2168.43,0.59459,0.34238,0.91028,0.92451,0.84907,0.89783,0.55161,1.60026,0.65358,1.65268,0.0005842,0.0005842,0.0005842
86,2193.9,0.59359,0.34239,0.91245,0.89174,0.85054,0.89005,0.55011,1.59575,0.65839,1.68289,0.00057925,0.00057925,0.00057925
87,2219.34,0.57989,0.33482,0.90473,0.91263,0.85142,0.89983,0.5541,1.58658,0.68323,1.64325,0.0005743,0.0005743,0.0005743
88,2244.77,0.58498,0.33957,0.90958,0.92103,0.84277,0.90354,0.54587,1.62602,0.67635,1.6425,0.00056935,0.00056935,0.00056935
89,2270.17,0.58365,0.33722,0.9032,0.91861,0.86773,0.90561,0.55873,1.56684,0.64239,1.64447,0.0005644,0.0005644,0.0005644
90,2296.01,0.57538,0.33207,0.90816,0.92135,0.85516,0.91375,0.56218,1.54611,0.60866,1.60859,0.00055945,0.00055945,0.00055945
91,2321.9,0.58093,0.33365,0.90466,0.91027,0.85391,0.90341,0.55581,1.60932,0.65685,1.67507,0.0005545,0.0005545,0.0005545
92,2347.36,0.57625,0.33246,0.90389,0.90198,0.84202,0.89674,0.54787,1.64584,0.71357,1.74581,0.00054955,0.00054955,0.00054955
93,2372.87,0.58303,0.33174,0.90966,0.90319,0.84254,0.89681,0.55251,1.60463,0.68094,1.65315,0.0005446,0.0005446,0.0005446
94,2398.38,0.56514,0.32691,0.9,0.89579,0.84285,0.89609,0.55489,1.61194,0.69768,1.69649,0.00053965,0.00053965,0.00053965
95,2424,0.58031,0.33493,0.90687,0.94555,0.83413,0.90933,0.55967,1.61636,0.67803,1.62882,0.0005347,0.0005347,0.0005347
96,2449.52,0.56925,0.32735,0.89976,0.92324,0.85164,0.91113,0.55121,1.61032,0.65683,1.64031,0.00052975,0.00052975,0.00052975
97,2474.97,0.56858,0.32434,0.90044,0.89832,0.86015,0.90098,0.54531,1.60888,0.66401,1.64592,0.0005248,0.0005248,0.0005248
98,2500.49,0.56286,0.3276,0.89699,0.93475,0.83823,0.90624,0.55837,1.61175,0.66089,1.64311,0.00051985,0.00051985,0.00051985
99,2525.91,0.56636,0.32745,0.9043,0.91628,0.84374,0.89494,0.55425,1.57631,0.63213,1.59556,0.0005149,0.0005149,0.0005149
100,2551.31,0.56226,0.32687,0.90347,0.93498,0.8318,0.90118,0.55032,1.57534,0.65343,1.64017,0.00050995,0.00050995,0.00050995
101,2576.76,0.5583,0.32378,0.90099,0.90565,0.84491,0.89842,0.55484,1.57328,0.64598,1.66892,0.000505,0.000505,0.000505
102,2602.29,0.56308,0.32705,0.90112,0.90809,0.85862,0.89848,0.55064,1.58024,0.70988,1.6344,0.00050005,0.00050005,0.00050005
103,2627.82,0.57014,0.33263,0.90179,0.91468,0.83775,0.89852,0.55262,1.51806,0.70051,1.59959,0.0004951,0.0004951,0.0004951
104,2653.26,0.55658,0.32095,0.90054,0.93341,0.85295,0.90588,0.55227,1.56007,0.65199,1.62933,0.00049015,0.00049015,0.00049015
105,2678.7,0.53709,0.31187,0.90027,0.9058,0.86342,0.90086,0.55917,1.52013,0.63959,1.5587,0.0004852,0.0004852,0.0004852
106,2704.17,0.55541,0.3229,0.89775,0.9179,0.84099,0.89317,0.55708,1.5485,0.66799,1.58038,0.00048025,0.00048025,0.00048025
107,2729.6,0.54945,0.32214,0.89284,0.9011,0.85236,0.89566,0.54802,1.57583,0.63042,1.64588,0.0004753,0.0004753,0.0004753
108,2755.08,0.53839,0.31228,0.89467,0.89625,0.84572,0.89604,0.55716,1.54354,0.63416,1.61189,0.00047035,0.00047035,0.00047035
109,2780.47,0.54082,0.31535,0.89432,0.91843,0.84152,0.89209,0.55222,1.57479,0.65463,1.64581,0.0004654,0.0004654,0.0004654
110,2805.85,0.55127,0.32455,0.8986,0.90344,0.85659,0.89572,0.5533,1.57076,0.66671,1.67404,0.00046045,0.00046045,0.00046045
111,2831.31,0.55227,0.32114,0.89858,0.89902,0.85682,0.89873,0.55171,1.58468,0.67779,1.65089,0.0004555,0.0004555,0.0004555
112,2856.73,0.54491,0.31576,0.89481,0.91081,0.84346,0.8927,0.54998,1.55164,0.63697,1.65135,0.00045055,0.00045055,0.00045055
113,2882.19,0.53384,0.3116,0.8896,0.90855,0.86233,0.90564,0.55398,1.5537,0.67442,1.66137,0.0004456,0.0004456,0.0004456
114,2907.67,0.53103,0.31073,0.88872,0.92761,0.84577,0.89877,0.55793,1.56669,0.66925,1.69293,0.00044065,0.00044065,0.00044065
115,2933.09,0.53941,0.31047,0.89392,0.90586,0.84681,0.89675,0.55557,1.55543,0.66782,1.66974,0.0004357,0.0004357,0.0004357
116,2958.46,0.53539,0.3139,0.89335,0.91792,0.84648,0.89718,0.55226,1.57537,0.6442,1.67606,0.00043075,0.00043075,0.00043075
117,2983.9,0.53426,0.30881,0.89337,0.90507,0.84997,0.89488,0.55533,1.59914,0.66058,1.69486,0.0004258,0.0004258,0.0004258
118,3009.38,0.53693,0.31599,0.89468,0.90633,0.84606,0.89752,0.55642,1.58345,0.65797,1.67066,0.00042085,0.00042085,0.00042085
119,3034.91,0.54051,0.31582,0.89523,0.8999,0.8492,0.89567,0.55223,1.61733,0.69123,1.69784,0.0004159,0.0004159,0.0004159
120,3060.35,0.52884,0.30774,0.89052,0.90836,0.83557,0.89295,0.55685,1.57443,0.66384,1.65537,0.00041095,0.00041095,0.00041095
121,3085.84,0.52305,0.30478,0.88709,0.9064,0.8422,0.88488,0.5552,1.56339,0.63858,1.64752,0.000406,0.000406,0.000406
122,3111.31,0.53219,0.30964,0.89165,0.92058,0.83725,0.90054,0.56217,1.56819,0.65034,1.62608,0.00040105,0.00040105,0.00040105
123,3136.74,0.52283,0.30375,0.89005,0.90575,0.85737,0.90302,0.55611,1.57871,0.64745,1.65249,0.0003961,0.0003961,0.0003961
124,3162.24,0.51974,0.29976,0.88571,0.90605,0.86297,0.91029,0.56217,1.59059,0.64688,1.68772,0.00039115,0.00039115,0.00039115
125,3187.76,0.51775,0.29901,0.88529,0.92502,0.83316,0.90198,0.56746,1.58102,0.65011,1.7054,0.0003862,0.0003862,0.0003862
126,3213.41,0.51678,0.30134,0.88314,0.89756,0.85976,0.89886,0.55685,1.59328,0.65827,1.69519,0.00038125,0.00038125,0.00038125
127,3238.91,0.52644,0.30822,0.8866,0.90862,0.84853,0.89925,0.55717,1.59965,0.6619,1.67733,0.0003763,0.0003763,0.0003763
128,3264.31,0.51721,0.30466,0.889,0.91231,0.85111,0.89684,0.55609,1.57613,0.66446,1.67259,0.00037135,0.00037135,0.00037135
129,3289.76,0.50681,0.29741,0.88492,0.89784,0.84915,0.89799,0.55901,1.59648,0.66309,1.69915,0.0003664,0.0003664,0.0003664
130,3315.24,0.52329,0.30596,0.88653,0.92042,0.84854,0.90165,0.56388,1.60732,0.6621,1.72969,0.00036145,0.00036145,0.00036145
131,3340.7,0.51215,0.30004,0.8942,0.91231,0.86322,0.90035,0.56196,1.61292,0.69037,1.73495,0.0003565,0.0003565,0.0003565
132,3366.06,0.50573,0.29748,0.88381,0.92333,0.83032,0.90255,0.56218,1.5833,0.67777,1.70146,0.00035155,0.00035155,0.00035155
133,3391.49,0.50581,0.29592,0.88762,0.91969,0.85732,0.90793,0.55753,1.56836,0.63189,1.71488,0.0003466,0.0003466,0.0003466
134,3416.96,0.51033,0.29887,0.88805,0.91515,0.84814,0.90031,0.56322,1.55576,0.63246,1.69301,0.00034165,0.00034165,0.00034165
135,3442.36,0.4969,0.29215,0.88147,0.8985,0.86459,0.90508,0.56294,1.57695,0.64085,1.72401,0.0003367,0.0003367,0.0003367
136,3467.84,0.51687,0.30266,0.88746,0.91247,0.84783,0.90017,0.55884,1.61115,0.65256,1.73456,0.00033175,0.00033175,0.00033175
137,3493.24,0.50807,0.29594,0.88643,0.91833,0.85525,0.89848,0.55824,1.6137,0.66387,1.7624,0.0003268,0.0003268,0.0003268
138,3518.81,0.50368,0.29506,0.88061,0.91768,0.84652,0.90139,0.55809,1.57542,0.66977,1.70252,0.00032185,0.00032185,0.00032185
139,3544.2,0.4994,0.28997,0.87743,0.92791,0.83806,0.9033,0.55693,1.57142,0.65013,1.72359,0.0003169,0.0003169,0.0003169
140,3569.67,0.49977,0.29206,0.88116,0.91643,0.85592,0.90393,0.55698,1.60951,0.66508,1.76348,0.00031195,0.00031195,0.00031195
141,3595.22,0.49835,0.29089,0.88128,0.90423,0.86772,0.90421,0.55822,1.59278,0.66731,1.73145,0.000307,0.000307,0.000307
142,3620.73,0.49721,0.28866,0.88195,0.91527,0.84033,0.8982,0.5544,1.59702,0.65257,1.71776,0.00030205,0.00030205,0.00030205
143,3646.19,0.49265,0.28946,0.87542,0.9228,0.84972,0.90651,0.55846,1.57672,0.63837,1.71385,0.0002971,0.0002971,0.0002971
144,3671.61,0.49166,0.29003,0.88177,0.89327,0.87029,0.90332,0.55839,1.58558,0.63318,1.68491,0.00029215,0.00029215,0.00029215
145,3697.1,0.48657,0.28826,0.8774,0.91069,0.83619,0.89208,0.55691,1.59335,0.66114,1.70682,0.0002872,0.0002872,0.0002872
146,3722.58,0.49863,0.29271,0.88522,0.90132,0.86226,0.8953,0.55704,1.58435,0.64644,1.6952,0.00028225,0.00028225,0.00028225
147,3748.03,0.50421,0.29445,0.87881,0.90943,0.86465,0.90522,0.55896,1.57014,0.64297,1.68436,0.0002773,0.0002773,0.0002773
148,3773.46,0.48832,0.28945,0.87937,0.91195,0.85546,0.90533,0.56397,1.58133,0.64534,1.70881,0.00027235,0.00027235,0.00027235
149,3798.83,0.48413,0.28979,0.88075,0.91505,0.85028,0.89772,0.55902,1.59298,0.65607,1.67489,0.0002674,0.0002674,0.0002674
150,3824.21,0.48182,0.28505,0.87634,0.91945,0.85663,0.91028,0.55932,1.58003,0.65075,1.6532,0.00026245,0.00026245,0.00026245
151,3849.74,0.48761,0.28545,0.87367,0.92042,0.85736,0.90806,0.56623,1.56994,0.65542,1.68767,0.0002575,0.0002575,0.0002575
152,3875.2,0.47834,0.2824,0.8818,0.90649,0.86431,0.90662,0.5602,1.55689,0.62023,1.67601,0.00025255,0.00025255,0.00025255
153,3900.62,0.48609,0.28686,0.87632,0.90553,0.85814,0.90095,0.55814,1.56632,0.61731,1.69931,0.0002476,0.0002476,0.0002476
154,3926.08,0.49058,0.28657,0.87677,0.91736,0.85388,0.90743,0.55796,1.54657,0.61332,1.69748,0.00024265,0.00024265,0.00024265
155,3951.57,0.48673,0.28546,0.88106,0.92905,0.85187,0.90837,0.55963,1.56414,0.61684,1.6934,0.0002377,0.0002377,0.0002377
156,3976.94,0.4801,0.28329,0.88309,0.92228,0.84727,0.90413,0.55936,1.55963,0.62003,1.71946,0.00023275,0.00023275,0.00023275
157,4002.42,0.48109,0.28238,0.87719,0.90956,0.85356,0.90144,0.55953,1.5392,0.633,1.7118,0.0002278,0.0002278,0.0002278
158,4027.88,0.47495,0.28187,0.87547,0.91113,0.86083,0.90329,0.55515,1.55758,0.61964,1.7288,0.00022285,0.00022285,0.00022285
159,4053.37,0.47366,0.27842,0.87303,0.90618,0.87638,0.90754,0.55779,1.56692,0.62616,1.7172,0.0002179,0.0002179,0.0002179
160,4078.7,0.47436,0.28072,0.87797,0.894,0.86914,0.90351,0.56219,1.56692,0.62012,1.7149,0.00021295,0.00021295,0.00021295
161,4104.11,0.47375,0.27816,0.87555,0.90585,0.86596,0.90233,0.55948,1.56974,0.6255,1.69913,0.000208,0.000208,0.000208
162,4129.5,0.47068,0.27748,0.87583,0.91982,0.85207,0.90226,0.56083,1.57487,0.63017,1.72802,0.00020305,0.00020305,0.00020305
163,4154.99,0.46991,0.27487,0.87442,0.9024,0.86537,0.90427,0.55411,1.55748,0.61731,1.72652,0.0001981,0.0001981,0.0001981
164,4180.39,0.46524,0.27514,0.87199,0.91806,0.85231,0.90363,0.56238,1.56412,0.62334,1.75523,0.00019315,0.00019315,0.00019315
165,4205.91,0.46018,0.2752,0.86715,0.91928,0.83805,0.89657,0.56359,1.55363,0.62338,1.73416,0.0001882,0.0001882,0.0001882
166,4231.35,0.47969,0.28204,0.87317,0.91146,0.85622,0.90354,0.56146,1.58703,0.6277,1.76929,0.00018325,0.00018325,0.00018325
167,4256.74,0.46637,0.27335,0.87203,0.90388,0.8553,0.9014,0.56004,1.56587,0.62364,1.74369,0.0001783,0.0001783,0.0001783
168,4282.14,0.46281,0.27377,0.87704,0.93286,0.82889,0.90454,0.56395,1.56769,0.63077,1.73538,0.00017335,0.00017335,0.00017335
169,4307.67,0.4691,0.27518,0.87319,0.91544,0.84483,0.9019,0.56296,1.56651,0.63691,1.75142,0.0001684,0.0001684,0.0001684
170,4333.14,0.4581,0.27253,0.87,0.92337,0.84248,0.9024,0.56414,1.57214,0.63529,1.76431,0.00016345,0.00016345,0.00016345
171,4358.58,0.46309,0.27285,0.86942,0.90862,0.85809,0.90379,0.56439,1.58424,0.63112,1.77218,0.0001585,0.0001585,0.0001585
172,4384.11,0.46503,0.27504,0.87183,0.90724,0.85856,0.9039,0.56484,1.58544,0.62536,1.75883,0.00015355,0.00015355,0.00015355
173,4409.52,0.45339,0.26991,0.87071,0.92287,0.84065,0.89876,0.56193,1.58742,0.64125,1.77823,0.0001486,0.0001486,0.0001486
174,4434.99,0.45709,0.27063,0.87204,0.91097,0.85287,0.9028,0.56436,1.57942,0.62518,1.7766,0.00014365,0.00014365,0.00014365
175,4460.4,0.4554,0.27249,0.87005,0.91429,0.85703,0.90528,0.56041,1.57353,0.64096,1.76383,0.0001387,0.0001387,0.0001387
176,4485.87,0.45974,0.27518,0.87121,0.92089,0.85044,0.90271,0.56197,1.58126,0.64015,1.7613,0.00013375,0.00013375,0.00013375
177,4511.33,0.45301,0.26652,0.87189,0.90909,0.86232,0.90448,0.56318,1.57059,0.62816,1.75587,0.0001288,0.0001288,0.0001288
178,4536.78,0.45639,0.27249,0.86798,0.93106,0.84262,0.90559,0.56573,1.5727,0.63406,1.7518,0.00012385,0.00012385,0.00012385
179,4562.23,0.45387,0.26812,0.86941,0.92367,0.8425,0.90349,0.56259,1.57583,0.63666,1.74338,0.0001189,0.0001189,0.0001189
180,4587.75,0.45247,0.27006,0.86726,0.91257,0.85134,0.90367,0.56574,1.57896,0.65089,1.75729,0.00011395,0.00011395,0.00011395
181,4613.27,0.45492,0.26797,0.86687,0.91216,0.85379,0.90435,0.56657,1.57742,0.63992,1.75517,0.000109,0.000109,0.000109
182,4638.8,0.45027,0.26738,0.87069,0.90137,0.85765,0.90177,0.56299,1.56323,0.63551,1.72961,0.00010405,0.00010405,0.00010405
183,4664.29,0.44675,0.26544,0.87163,0.90105,0.86088,0.90652,0.56433,1.56245,0.62756,1.735,9.91e-05,9.91e-05,9.91e-05
184,4689.68,0.4437,0.26345,0.8676,0.90679,0.86465,0.90807,0.5646,1.57105,0.63054,1.73946,9.415e-05,9.415e-05,9.415e-05
