epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,1717.09,0.14575,0.34106,0.92288,0.92451,0.83839,0.90429,0.55269,0.77738,0.6755,1.81006,0.000839125,0.000839125,0.000839125
67,1742.27,0.14667,0.34163,0.9186,0.94145,0.82232,0.90366,0.54665,0.75723,0.70265,1.77782,0.00083665,0.00083665,0.00083665
68,1767.35,0.14789,0.34422,0.91819,0.8865,0.86271,0.89733,0.54812,0.76671,0.66346,1.79281,0.000834175,0.000834175,0.000834175
69,1792.52,0.1493,0.34355,0.91673,0.91082,0.83209,0.89474,0.54462,0.8313,0.67505,1.88506,0.0008317,0.0008317,0.0008317
70,1817.52,0.14954,0.34034,0.91877,0.89703,0.84085,0.89606,0.53934,0.79712,0.63925,1.80052,0.000829225,0.000829225,0.000829225
71,1842.59,0.14751,0.337,0.91296,0.88343,0.8504,0.89351,0.54193,0.8069,0.70384,1.82867,0.00082675,0.00082675,0.00082675
72,1867.76,0.1468,0.3317,0.91619,0.89264,0.85511,0.89739,0.54329,0.83694,0.66637,1.87874,0.000824275,0.000824275,0.000824275
73,1892.95,0.14777,0.33912,0.92023,0.91545,0.8354,0.89587,0.54756,0.83111,0.76748,1.84971,0.0008218,0.0008218,0.0008218
74,1918.07,0.14996,0.34381,0.91975,0.92131,0.84904,0.89543,0.54113,0.77341,0.67356,1.83085,0.000819325,0.000819325,0.000819325
75,1943.14,0.14832,0.3403,0.92024,0.91982,0.81403,0.89301,0.54247,0.76376,0.72606,1.77784,0.00081685,0.00081685,0.00081685
76,1968.27,0.15038,0.33895,0.91581,0.89829,0.846,0.89106,0.54072,0.83277,0.69363,1.89007,0.000814375,0.000814375,0.000814375
77,1993.35,0.14815,0.33366,0.91488,0.91545,0.83387,0.89633,0.54318,0.8444,0.69258,1.83641,0.0008119,0.0008119,0.0008119
78,2018.45,0.14659,0.33203,0.91718,0.92373,0.83658,0.89539,0.54236,0.81009,0.67577,1.80539,0.000809425,0.000809425,0.000809425
79,2043.58,0.14936,0.33302,0.91902,0.90734,0.84614,0.89018,0.53333,0.8102,0.68069,1.82005,0.00080695,0.00080695,0.00080695
80,2068.58,0.14455,0.33485,0.9119,0.9297,0.82039,0.89619,0.54528,0.83062,0.74741,1.86007,0.000804475,0.000804475,0.000804475
81,2093.57,0.14894,0.33629,0.91856,0.89588,0.8542,0.89218,0.54413,0.83571,0.70119,1.88113,0.000802,0.000802,0.000802
82,2118.72,0.15037,0.34085,0.91844,0.91161,0.852,0.89753,0.54911,0.87053,0.70945,1.88963,0.000799525,0.000799525,0.000799525
83,2143.85,0.14912,0.33627,0.9179,0.90896,0.85334,0.89778,0.54983,0.83701,0.69338,1.89761,0.00079705,0.00079705,0.00079705
84,2169.08,0.15329,0.33833,0.91369,0.91285,0.83424,0.88434,0.53815,0.84904,0.65387,1.88713,0.000794575,0.000794575,0.000794575
