epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1894.41,1.66233,0.77298,0.88644,0.91936,0.82448,0.89832,0.5655,3.32141,1.42752,1.26604,0.0005941,0.0005941,0.0005941
43,1934.81,1.67086,0.77057,0.88493,0.90387,0.82245,0.89166,0.56237,3.2953,1.38776,1.26907,0.0005842,0.0005842,0.0005842
44,1974.14,1.65163,0.76584,0.88289,0.90855,0.82789,0.89679,0.55688,3.42382,1.4446,1.31733,0.0005743,0.0005743,0.0005743
45,2013.83,1.64971,0.75473,0.88414,0.89277,0.83987,0.89227,0.55086,3.42315,1.50735,1.29784,0.0005644,0.0005644,0.0005644
46,2055.46,1.68822,0.78279,0.88794,0.90068,0.84192,0.89023,0.55578,3.28909,1.41155,1.28326,0.0005545,0.0005545,0.0005545
47,2093.59,1.62732,0.75403,0.88096,0.90316,0.84685,0.90221,0.55963,3.17779,1.39218,1.26256,0.0005446,0.0005446,0.0005446
48,2133.54,1.636,0.75931,0.87992,0.88752,0.85436,0.89483,0.56614,3.31011,1.33008,1.27435,0.0005347,0.0005347,0.0005347
49,2173.04,1.64535,0.75706,0.87793,0.88857,0.84395,0.88516,0.56531,3.23302,1.32536,1.26605,0.0005248,0.0005248,0.0005248
50,2214.35,1.62111,0.74901,0.8759,0.9058,0.84399,0.89805,0.56152,3.20315,1.35474,1.25372,0.0005149,0.0005149,0.0005149
51,2252.14,1.58576,0.7306,0.87626,0.88631,0.84592,0.88254,0.55308,3.20855,1.37829,1.25062,0.000505,0.000505,0.000505
52,2290.78,1.58581,0.73363,0.87756,0.88384,0.84148,0.88923,0.5568,3.19159,1.34025,1.25741,0.0004951,0.0004951,0.0004951
53,2331.51,1.59584,0.74177,0.87756,0.89754,0.85727,0.89492,0.55331,3.1573,1.34072,1.25452,0.0004852,0.0004852,0.0004852
54,2372.45,1.59017,0.73093,0.87516,0.90508,0.83647,0.89782,0.56128,3.24459,1.3702,1.29405,0.0004753,0.0004753,0.0004753
55,2412.69,1.58725,0.7277,0.87326,0.89177,0.84804,0.89593,0.56495,3.26945,1.3305,1.29471,0.0004654,0.0004654,0.0004654
56,2453,1.58212,0.7341,0.87489,0.89604,0.84783,0.89,0.55608,3.22885,1.32849,1.27099,0.0004555,0.0004555,0.0004555
57,2491.52,1.57743,0.72333,0.87281,0.89783,0.84502,0.88904,0.55804,3.24162,1.34491,1.26504,0.0004456,0.0004456,0.0004456
58,2530.22,1.55061,0.7156,0.87303,0.90493,0.84259,0.89111,0.55457,3.25556,1.38047,1.25482,0.0004357,0.0004357,0.0004357
59,2570.81,1.5257,0.704,0.86561,0.89132,0.84586,0.89377,0.5602,3.24812,1.31196,1.28864,0.0004258,0.0004258,0.0004258
60,2609.95,1.53171,0.70711,0.87059,0.90598,0.84313,0.90023,0.56413,3.30978,1.40801,1.25762,0.0004159,0.0004159,0.0004159
61,2648.04,1.53785,0.7095,0.86973,0.89703,0.82695,0.89051,0.55801,3.34484,1.32916,1.30373,0.000406,0.000406,0.000406
62,2688.44,1.53367,0.70715,0.86963,0.90863,0.83822,0.89433,0.56409,3.31744,1.38203,1.30078,0.0003961,0.0003961,0.0003961
63,2729.97,1.52024,0.70476,0.86796,0.89221,0.82895,0.88339,0.55673,3.25674,1.35271,1.27641,0.0003862,0.0003862,0.0003862
64,2768.71,1.52385,0.69929,0.86929,0.90471,0.83774,0.89671,0.55793,3.30151,1.31153,1.2971,0.0003763,0.0003763,0.0003763
65,2808.47,1.49215,0.69437,0.86382,0.89752,0.84437,0.90129,0.56808,3.15664,1.33164,1.24834,0.0003664,0.0003664,0.0003664
