epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,351.607,0.14669,0.3414,0.90334,0.88369,0.82979,0.88891,0.54309,0.85188,0.65443,1.89818,0.0008713,0.0008713,0.0008713
15,376.137,0.15525,0.34777,0.9034,0.87701,0.82682,0.87973,0.5378,0.84326,0.67786,1.88149,0.0008614,0.0008614,0.0008614
16,400.641,0.14472,0.33121,0.90143,0.87653,0.84228,0.87463,0.53467,0.86088,0.7023,1.87116,0.0008515,0.0008515,0.0008515
17,425.204,0.14251,0.32988,0.89475,0.8946,0.8427,0.88437,0.54417,0.81719,0.66139,1.81462,0.0008416,0.0008416,0.0008416
18,449.68,0.14429,0.32704,0.90345,0.89497,0.86674,0.89516,0.54169,0.8441,0.62723,1.81855,0.0008317,0.0008317,0.0008317
19,474.197,0.14283,0.32996,0.89575,0.91182,0.83229,0.88489,0.55008,0.88962,0.67977,1.93061,0.0008218,0.0008218,0.0008218
20,498.802,0.14132,0.32386,0.89931,0.89553,0.83854,0.89122,0.53947,0.90971,0.6707,1.92432,0.0008119,0.0008119,0.0008119
21,523.386,0.14274,0.32573,0.89809,0.8844,0.84283,0.88749,0.53388,0.89745,0.72148,1.85948,0.000802,0.000802,0.000802
22,547.974,0.13999,0.31868,0.89334,0.91092,0.83074,0.89102,0.53869,0.87173,0.65817,1.88011,0.0007921,0.0007921,0.0007921
23,572.543,0.14726,0.33008,0.89587,0.90312,0.83136,0.88598,0.54054,0.87718,0.67551,1.85737,0.0007822,0.0007822,0.0007822
24,597.029,0.13813,0.31626,0.89265,0.89691,0.82167,0.8807,0.54218,0.86503,0.66587,1.86381,0.0007723,0.0007723,0.0007723
25,621.582,0.14322,0.31923,0.89238,0.92354,0.82152,0.88265,0.54599,0.87888,0.68606,1.8427,0.0007624,0.0007624,0.0007624
26,646.18,0.14052,0.31445,0.89516,0.90467,0.83381,0.89206,0.54676,0.8762,0.72898,1.87211,0.0007525,0.0007525,0.0007525
27,670.674,0.14351,0.32043,0.89751,0.89953,0.84665,0.89165,0.55851,0.84242,0.70416,1.82876,0.0007426,0.0007426,0.0007426
28,695.205,0.1443,0.31956,0.8933,0.90123,0.81752,0.88539,0.54965,0.85304,0.65178,1.83404,0.0007327,0.0007327,0.0007327
29,719.745,0.13871,0.30991,0.88916,0.9088,0.83594,0.88781,0.54921,0.87934,0.71145,1.85998,0.0007228,0.0007228,0.0007228
30,744.311,0.14045,0.3125,0.89289,0.90801,0.81558,0.87889,0.54782,0.93546,0.70449,1.90582,0.0007129,0.0007129,0.0007129
31,768.951,0.15132,0.31907,0.89535,0.91712,0.82845,0.88844,0.54451,0.88983,0.71526,1.85597,0.000703,0.000703,0.000703
32,793.473,0.1391,0.30798,0.8887,0.90932,0.84764,0.89022,0.55296,0.89415,0.72318,1.9069,0.0006931,0.0006931,0.0006931
33,818.054,0.14154,0.31045,0.89106,0.89511,0.85401,0.89939,0.55309,0.91212,0.67409,1.87461,0.0006832,0.0006832,0.0006832
34,842.848,0.14065,0.30877,0.89252,0.87515,0.85464,0.88629,0.54596,0.8983,0.68926,1.93384,0.0006733,0.0006733,0.0006733
35,867.509,0.14823,0.316,0.89238,0.88132,0.84928,0.89299,0.55371,0.88839,0.68686,1.87794,0.0006634,0.0006634,0.0006634
36,892.026,0.13772,0.30531,0.8889,0.89339,0.84304,0.89106,0.54955,0.87134,0.6696,1.85051,0.0006535,0.0006535,0.0006535
37,916.579,0.13657,0.30133,0.88496,0.90713,0.83213,0.88786,0.54831,0.96057,0.72119,1.93206,0.0006436,0.0006436,0.0006436
38,941.146,0.14123,0.30507,0.88809,0.9261,0.82864,0.88565,0.54406,0.93091,0.72406,1.92239,0.0006337,0.0006337,0.0006337
39,965.625,0.14067,0.30426,0.89171,0.89444,0.84701,0.88713,0.54772,0.91982,0.73691,1.96272,0.0006238,0.0006238,0.0006238
40,990.145,0.1415,0.30379,0.8906,0.91181,0.83412,0.88697,0.55151,0.94481,0.71231,1.94852,0.0006139,0.0006139,0.0006139
41,1014.67,0.13598,0.29995,0.88665,0.8955,0.8594,0.89348,0.54975,0.94747,0.68666,1.91566,0.000604,0.000604,0.000604
42,1039.12,0.13521,0.29713,0.88772,0.90133,0.84382,0.89377,0.55228,0.92115,0.6856,1.93526,0.0005941,0.0005941,0.0005941
43,1063.64,0.13038,0.29178,0.88204,0.89015,0.86469,0.89055,0.54696,0.92767,0.66143,1.94732,0.0005842,0.0005842,0.0005842
44,1088.19,0.13964,0.30175,0.88904,0.89549,0.83705,0.88413,0.55315,0.93214,0.69673,1.95126,0.0005743,0.0005743,0.0005743
45,1112.67,0.14091,0.29896,0.88742,0.92421,0.83921,0.89432,0.55029,0.95323,0.71016,1.94251,0.0005644,0.0005644,0.0005644
46,1137.19,0.13276,0.29145,0.87925,0.89946,0.84147,0.89418,0.55152,0.98218,0.68736,1.9732,0.0005545,0.0005545,0.0005545
47,1161.72,0.1396,0.29681,0.88814,0.90167,0.84114,0.88827,0.55342,0.9166,0.67552,1.91942,0.0005446,0.0005446,0.0005446
48,1186.23,0.13483,0.29093,0.88546,0.91662,0.83723,0.88929,0.55743,0.90186,0.67501,1.92449,0.0005347,0.0005347,0.0005347
49,1210.73,0.13657,0.29225,0.88448,0.90657,0.8381,0.8899,0.55274,0.89574,0.66106,1.87668,0.0005248,0.0005248,0.0005248
50,1235.24,0.13742,0.29268,0.88212,0.92087,0.83273,0.89727,0.55482,0.95413,0.67465,1.96664,0.0005149,0.0005149,0.0005149
51,1259.75,0.13522,0.29174,0.87963,0.89633,0.85549,0.90084,0.55628,0.95604,0.68767,1.93662,0.000505,0.000505,0.000505
52,1284.7,0.12965,0.28532,0.87722,0.90127,0.85859,0.90028,0.55378,0.91626,0.65413,1.87573,0.0004951,0.0004951,0.0004951
53,1309.29,0.13399,0.2885,0.87832,0.92055,0.83723,0.89575,0.55397,0.91082,0.65562,1.88119,0.0004852,0.0004852,0.0004852
54,1333.81,0.13163,0.28425,0.8762,0.90203,0.83116,0.89181,0.55589,0.93485,0.67076,1.90974,0.0004753,0.0004753,0.0004753
55,1358.27,0.13526,0.28848,0.8831,0.90336,0.84575,0.89828,0.56119,0.93922,0.62516,1.91838,0.0004654,0.0004654,0.0004654
56,1382.88,0.14,0.2929,0.88098,0.91435,0.83689,0.90205,0.55507,0.95517,0.65752,1.92182,0.0004555,0.0004555,0.0004555
57,1407.64,0.13372,0.28579,0.88039,0.92306,0.83627,0.89781,0.56018,0.94295,0.70049,1.91657,0.0004456,0.0004456,0.0004456
58,1432.21,0.12613,0.27895,0.87071,0.93473,0.83816,0.90062,0.55655,0.92749,0.65155,1.89194,0.0004357,0.0004357,0.0004357
59,1456.76,0.12965,0.28051,0.87405,0.91938,0.85508,0.90201,0.56372,0.93772,0.69961,1.8703,0.0004258,0.0004258,0.0004258
60,1481.53,0.13493,0.28269,0.87282,0.90352,0.85173,0.90111,0.56019,0.94791,0.67894,1.92889,0.0004159,0.0004159,0.0004159
61,1506.09,0.13322,0.28191,0.87647,0.914,0.84894,0.90235,0.55544,0.95045,0.67572,1.94964,0.000406,0.000406,0.000406
62,1530.64,0.13275,0.28204,0.87368,0.91476,0.86434,0.90838,0.56002,0.91628,0.65751,1.85889,0.0003961,0.0003961,0.0003961
63,1555.58,0.12777,0.27525,0.87305,0.92145,0.84236,0.89451,0.5569,0.92774,0.66321,1.8851,0.0003862,0.0003862,0.0003862
64,1580.09,0.12894,0.27739,0.8752,0.8894,0.84741,0.88915,0.55147,0.93106,0.64592,1.90064,0.0003763,0.0003763,0.0003763
65,1604.57,0.12602,0.27308,0.87046,0.92922,0.82867,0.89799,0.55657,0.95167,0.70263,1.89486,0.0003664,0.0003664,0.0003664
66,1629.13,0.12538,0.27157,0.87101,0.93265,0.8379,0.90536,0.56156,0.924,0.69329,1.88734,0.0003565,0.0003565,0.0003565
67,1653.66,0.12767,0.27358,0.87125,0.91371,0.85521,0.90676,0.55448,0.94928,0.68775,1.91537,0.0003466,0.0003466,0.0003466
68,1678.19,0.1278,0.27493,0.86901,0.91231,0.84477,0.90095,0.56303,0.918,0.65545,1.86094,0.0003367,0.0003367,0.0003367
69,1702.72,0.12908,0.2761,0.86963,0.91075,0.84929,0.90353,0.56387,0.93427,0.6596,1.85704,0.0003268,0.0003268,0.0003268
70,1727.21,0.1276,0.26921,0.86933,0.91334,0.82903,0.89556,0.56319,0.94022,0.6504,1.89808,0.0003169,0.0003169,0.0003169
71,1751.78,0.12573,0.26774,0.86769,0.92849,0.82795,0.89404,0.56108,0.94644,0.65654,1.90343,0.000307,0.000307,0.000307
72,1776.37,0.12365,0.26562,0.86699,0.91966,0.83932,0.89852,0.56472,0.95419,0.68495,1.90519,0.0002971,0.0002971,0.0002971
73,1801.05,0.12305,0.26831,0.86965,0.908,0.8515,0.90175,0.56591,0.95262,0.65492,1.90572,0.0002872,0.0002872,0.0002872
74,1825.59,0.12542,0.26864,0.86701,0.92442,0.8422,0.90494,0.56091,0.95361,0.64759,1.92593,0.0002773,0.0002773,0.0002773
75,1850.02,0.12642,0.26768,0.87291,0.91402,0.83919,0.89683,0.55893,0.96427,0.68009,1.9081,0.0002674,0.0002674,0.0002674
76,1874.56,0.12554,0.26682,0.86531,0.92115,0.85253,0.9026,0.55742,0.95285,0.64111,1.90585,0.0002575,0.0002575,0.0002575
77,1899.1,0.12246,0.26047,0.86421,0.92696,0.84338,0.90141,0.55902,0.95889,0.63871,1.91757,0.0002476,0.0002476,0.0002476
78,1923.72,0.12069,0.25928,0.8662,0.89963,0.86287,0.8989,0.55325,0.96568,0.67876,1.90433,0.0002377,0.0002377,0.0002377
79,1948.3,0.12427,0.26307,0.86932,0.91358,0.84765,0.90003,0.561,0.97411,0.66254,1.9183,0.0002278,0.0002278,0.0002278
80,1972.77,0.11811,0.26142,0.86141,0.90292,0.85609,0.9,0.56111,0.98769,0.673,1.93893,0.0002179,0.0002179,0.0002179
81,1997.35,0.1233,0.26327,0.86681,0.91024,0.85295,0.89792,0.55798,0.98455,0.67902,1.9116,0.000208,0.000208,0.000208
82,2021.9,0.12124,0.2626,0.8672,0.91805,0.83831,0.89789,0.56145,0.97308,0.69437,1.92667,0.0001981,0.0001981,0.0001981
83,2046.5,0.12273,0.2576,0.86734,0.90682,0.85925,0.9021,0.5641,0.96756,0.64462,1.93262,0.0001882,0.0001882,0.0001882
84,2071.2,0.12768,0.26447,0.86195,0.91325,0.85074,0.8974,0.56196,0.99163,0.66269,1.95192,0.0001783,0.0001783,0.0001783
85,2095.74,0.12058,0.26009,0.85885,0.92469,0.85093,0.89431,0.5575,1.01684,0.69029,1.96655,0.0001684,0.0001684,0.0001684
86,2120.3,0.12332,0.25981,0.86312,0.91931,0.84345,0.89913,0.56139,0.99597,0.68448,1.94478,0.0001585,0.0001585,0.0001585
87,2144.81,0.11879,0.25505,0.85729,0.91634,0.84404,0.89979,0.56723,0.97713,0.69615,1.92438,0.0001486,0.0001486,0.0001486
88,2169.41,0.11917,0.25729,0.8619,0.91393,0.837,0.90043,0.56092,1.00398,0.68617,1.94303,0.0001387,0.0001387,0.0001387
89,2193.87,0.12032,0.25486,0.85738,0.91808,0.84443,0.89831,0.56252,0.98999,0.66877,1.93326,0.0001288,0.0001288,0.0001288
90,2218.44,0.11737,0.25185,0.86042,0.9177,0.85605,0.90372,0.56582,0.99675,0.67708,1.94487,0.0001189,0.0001189,0.0001189
91,2245.69,0.10867,0.23599,0.83696,0.91402,0.84958,0.89541,0.54924,1.00861,0.63477,1.92319,0.000109,0.000109,0.000109
92,2270.15,0.09366,0.2214,0.82411,0.91694,0.85136,0.90308,0.55251,1.01341,0.64612,1.92765,9.91e-05,9.91e-05,9.91e-05
93,2294.43,0.09106,0.2191,0.82415,0.92397,0.84653,0.9023,0.55772,1.0044,0.64847,1.92444,8.92e-05,8.92e-05,8.92e-05
94,2318.67,0.0899,0.21771,0.82229,0.91507,0.83554,0.90078,0.55807,1.00304,0.64948,1.92896,7.93e-05,7.93e-05,7.93e-05
95,2343,0.08575,0.2138,0.81649,0.91593,0.84396,0.9029,0.56002,0.99903,0.64407,1.9176,6.94e-05,6.94e-05,6.94e-05
96,2367.31,0.08437,0.21152,0.81698,0.89833,0.86131,0.90471,0.56335,1.00293,0.64917,1.92023,5.95e-05,5.95e-05,5.95e-05
97,2391.67,0.08749,0.21243,0.81532,0.89932,0.85978,0.90647,0.56312,1.00455,0.64756,1.92775,4.96e-05,4.96e-05,4.96e-05
98,2415.93,0.0851,0.21231,0.82027,0.92078,0.83916,0.90583,0.56158,0.99936,0.64513,1.91871,3.97e-05,3.97e-05,3.97e-05
99,2440.27,0.08414,0.20959,0.81936,0.91686,0.85045,0.90861,0.56296,1.00445,0.64546,1.92104,2.98e-05,2.98e-05,2.98e-05
100,2464.76,0.089,0.21574,0.82254,0.92141,0.84701,0.90986,0.56388,1.00868,0.64911,1.92366,1.99e-05,1.99e-05,1.99e-05
